brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,HP,engine_size,n_cylinders
Alfa,Romeo Stelvio Ti Sport,2020,18665.0,Gasoline,2.0L I4 16V GDI SOHC Turbo,Automatic,Lunare White Metallic,Ice,,Yes,35645.0,,2.0,
Ferrari,FF Base,2016,19987.0,Gasoline,651.0HP 6.3L 12 Cylinder Engine Gasoline Fuel,Automatic,Black,Brown,,Yes,149900.0,651.0,6.3,12.0
Kia,K900 5.0L,2017,36486.0,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,At least 1 accident or damage reported,Yes,23950.0,420.0,5.0,8.0
Ford,E150 XLT,2013,162100.0,E85 Flex Fuel,255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,Automatic,Black,Gray,,Yes,12500.0,255.0,5.4,8.0
Tesla,Model 3 Performance,2022,13079.0,,455.0HP Electric Motor Electric Fuel System,Automatic,Black,White,,Yes,47000.0,455.0,,
Toyota,4Runner SR5,2022,28377.0,Gasoline,4.0L V6 24V MPFI DOHC,Automatic,Silver,Gray,,,36999.0,,4.0,6.0
Subaru,Forester Base,2020,32744.0,Gasoline,182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,,Black,Gray,,Yes,24000.0,182.0,2.5,4.0
Porsche,Panamera 2,2012,54000.0,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,White,–,At least 1 accident or damage reported,Yes,26000.0,300.0,3.6,6.0
Toyota,Tacoma PreRunner,2008,202055.0,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Gray,At least 1 accident or damage reported,Yes,8500.0,236.0,4.0,6.0
Ram,2500 Laramie,2019,65000.0,Diesel,370.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,Automatic,Black,Black,,Yes,65000.0,370.0,6.7,6.0
Kia,Sportage Nightfall,2022,9686.0,Gasoline,2.4L I4 16V GDI DOHC,Automatic,Hyper Red,Black,,Yes,30990.0,,2.4,
Cadillac,DTS Base,2010,49620.0,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,,Yes,10499.0,275.0,4.6,8.0
Toyota,Land Cruiser Base,1997,213000.0,Gasoline,212.0HP 4.5L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,26500.0,212.0,4.5,6.0
Nissan,GT-R Premium,2020,16010.0,Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,114000.0,565.0,3.8,6.0
Lexus,NX 350 F SPORT Handling,2023,820.0,Gasoline,2.4 Liter,Automatic,Black,Black,,,51998.0,,2.4,
Audi,Q7 45 Premium Plus,2021,68000.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,,Yes,36499.0,248.0,2.0,4.0
Lexus,LX 470 Base,1999,82000.0,Gasoline,230.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,25000.0,230.0,4.7,8.0
Gmc,Terrain SLE,2022,27352.0,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic,Summit White,Jet Black,,,27785.0,,1.5,
Ford,Escape Limited,2012,129000.0,Gasoline,171.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,At least 1 accident or damage reported,Yes,7000.0,171.0,2.5,4.0
Lexus,LS 460 L,2014,106731.0,Gasoline,360.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,At least 1 accident or damage reported,Yes,30000.0,360.0,4.6,8.0
Ford,Expedition Platinum,2019,34672.0,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,White,,Yes,45500.0,400.0,3.5,6.0
Chevrolet,Malibu LTZ,2010,55900.0,Gasoline,252.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Beige,Beige,,Yes,8950.0,252.0,3.6,6.0
Audi,RS 7 4.0T quattro,2023,3158.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Automatic,Daytona Gray Pearl Effect,Black / Express Red,,,128900.0,,4.0,8.0
Audi,A5 2.0T Premium Plus,2015,82000.0,Gasoline,220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Brown,,Yes,17000.0,220.0,2.0,4.0
Genesis,G70 2.0T,2023,4785.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Vik Black,Obsidian Black,,Yes,42850.0,,2.0,
Chevrolet,Trailblazer LS,2021,20497.0,Gasoline,1.3L I3 12V GDI DOHC Turbo,Automatic,Pacific Blue Metallic,Black,,,22999.0,,1.3,
Scion,tC Base,2013,177600.0,Gasoline,180.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,7100.0,180.0,2.5,4.0
Lincoln,MKZ Hybrid Base,2014,78568.0,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,Automatic,Blue,Beige,,Yes,15500.0,188.0,2.0,4.0
Ford,Transit-350 XL,2018,95000.0,E85 Flex Fuel,275.0HP 3.7L V6 Cylinder Engine Flex Fuel Capability,Automatic,White,Gray,,Yes,43000.0,275.0,3.7,6.0
Porsche,911 GT2 RS,2018,4529.0,Gasoline,3.8L H6 24V GDI DOHC Twin Turbo,Automatic,Black,Black,,Yes,417500.0,,3.8,
Ford,Explorer Timberline,2021,25240.0,Gasoline,2.3L I4 16V GDI DOHC Turbo,Automatic,Gray,Ebony,At least 1 accident or damage reported,,39951.0,,2.3,
Volvo,XC90 3.2,2011,88300.0,Gasoline,235.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,At least 1 accident or damage reported,Yes,11500.0,235.0,3.2,6.0
Chevrolet,Avalanche LTZ,2013,98000.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,27499.0,320.0,5.3,8.0
Audi,TT RS 2.5T,2018,20675.0,Gasoline,400.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Gray,,Yes,76000.0,400.0,2.5,5.0
Lincoln,Navigator L,2008,95000.0,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,10900.0,300.0,5.4,8.0
Hyundai,Elantra GLS,2010,107000.0,Gasoline,138.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Blue,At least 1 accident or damage reported,Yes,6250.0,138.0,2.0,4.0
Audi,SQ5 3.0T Premium Plus,2016,60000.0,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Black,Black,At least 1 accident or damage reported,Yes,24700.0,354.0,3.0,6.0
Mitsubishi,Lancer Evolution GSR,2012,33000.0,Gasoline,291.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Black,,Yes,34999.0,291.0,2.0,4.0
Tesla,Model Y Performance,2023,500.0,,455.0HP Electric Motor Electric Fuel System,Automatic,Black,White,,Yes,60000.0,455.0,,
Mercedes-Benz,Maybach S S 600,2016,108500.0,Gasoline,523.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,63500.0,523.0,6.0,12.0
Nissan,GT-R Premium,2017,37800.0,Gasoline,565.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Orange,Orange,,Yes,149500.0,565.0,3.8,6.0
Mercedes-Benz,GLS 550 Base 4MATIC,2018,74422.0,Gasoline,4.7 Liter Twin Turbo,Automatic,Obsidian Black Metallic,Gray,,,44798.0,,4.7,
Chevrolet,Blazer Premier,2019,55621.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Silver Ice Metallic,Jet Black,,,34562.0,,3.6,6.0
Mazda,CX-9 Grand Touring,2021,46707.0,Gasoline,2.5L I4 16V GDI DOHC Turbo,Automatic,Sonic Silver Metallic,Black,At least 1 accident or damage reported,Yes,32541.0,,2.5,
Ford,Expedition Max Limited,2022,26500.0,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,65900.0,440.0,3.5,6.0
Nissan,Titan XD SV,2020,10001.0,Gasoline,5.6L V8 32V GDI DOHC,Automatic,Black,Black,,Yes,47214.0,,5.6,8.0
Lexus,LX 570 Three-Row,2019,19050.0,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,,Yes,76900.0,383.0,5.7,8.0
Chevrolet,Traverse Premier,2020,52000.0,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,35800.0,310.0,3.6,6.0
Mercedes-Benz,Sprinter High Roof,2014,65000.0,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,54999.0,188.0,3.0,6.0
Bmw,X5 3.0i,2004,140000.0,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Dual Clutch,Black,Beige,,Yes,6730.0,225.0,3.0,6.0
Ford,Fusion SE,2018,75600.0,Gasoline,181.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Blue,Black,At least 1 accident or damage reported,Yes,14950.0,181.0,1.5,4.0
Lincoln,MKZ Base,2015,117292.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Beige,Beige,,Yes,12000.0,240.0,2.0,4.0
Ford,GT,2005,1897.0,Gasoline,5.4 Liter SC DOHC,Manual,White,–,,,429998.0,,5.4,
Genesis,G90 5.0 Ultimate,2017,26000.0,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,White,Beige,,Yes,33600.0,420.0,5.0,8.0
Lexus,LC 500 Base,2022,2071.0,Gasoline,5.0L V8 32V PDI DOHC,Automatic,Nightfall Mica,Caramel,,,99950.0,,5.0,8.0
Ford,Shelby GT500 Base,2014,15629.0,Gasoline,5.8L V8 32V MPFI DOHC Supercharged,Manual,Black,Black,,,61900.0,,5.8,8.0
Saturn,Sky Base,2008,15020.0,Gasoline,173.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Automatic,Silver,Red,,Yes,18500.0,173.0,2.4,4.0
Audi,RS Q8 4.0T quattro,2022,11322.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Automatic,Daytona Gray Pearl Effect,Black / Express Red,,,119900.0,,4.0,8.0
Toyota,Land Cruiser,2016,50361.0,Gasoline,5.7 Liter,Automatic,Silver,Black,,,65998.0,,5.7,
Mercedes-Benz,SL-Class SL 550,2013,115000.0,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Black,Black,At least 1 accident or damage reported,Yes,36000.0,429.0,4.6,8.0
Porsche,911 Carrera C2S,2005,28500.0,Gasoline,355.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,,Yes,63500.0,355.0,3.8,6.0
Mercedes-Benz,AMG GLA 45 Base 4MATIC,2018,51700.0,Gasoline,375.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Dual Clutch,White,Black,,Yes,32000.0,375.0,2.0,4.0
Ford,Taurus X Limited,2008,148949.0,Gasoline,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,,Yes,3900.0,263.0,3.5,6.0
Bmw,440 Gran Coupe i,2018,39300.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,At least 1 accident or damage reported,Yes,31750.0,320.0,3.0,6.0
Honda,S2000 CR,2008,82323.0,Gasoline,237.0HP 2.2L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Black,,Yes,28500.0,237.0,2.2,4.0
Acura,Integra w/A-Spec Tech Package,2023,3574.0,Gasoline,1.5 Liter Turbo,CVT,Apex Blue,Orchid,,,34998.0,,1.5,
Ford,Excursion Limited,2001,109357.0,Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,Automatic,Green,Beige,,Yes,12749.0,310.0,6.8,10.0
Mercedes-Benz,SL-Class SL500 Roadster,2004,46000.0,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Gray,,Yes,18853.0,302.0,5.0,8.0
Mercedes-Benz,CLS-Class CLS 550,2007,123112.0,Gasoline,382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,104999.0,382.0,5.5,8.0
Infiniti,G35 Sport,2007,37100.0,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Manual,Gray,Black,,Yes,16900.0,306.0,3.5,6.0
Volkswagen,Golf GTI 2.0T S 4-Door,2016,89000.0,Gasoline,210.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Silver,Black,,Yes,14500.0,210.0,2.0,4.0
Dodge,Challenger R/T Scat Pack,2022,1240.0,Gasoline,6.4L V8 16V MPFI OHV,Automatic,Go Mango!,Black,,,53900.0,,6.4,8.0
Lincoln,Navigator L Reserve,2019,67073.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,47999.0,450.0,3.5,6.0
Maserati,Ghibli S Q4,2015,28700.0,Gasoline,404.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Red,,,24900.0,404.0,3.0,6.0
Tesla,Model X Base,2023,8200.0,,670.0HP Electric Motor Electric Fuel System,Automatic,Black,Black,,Yes,93999.0,670.0,,
Mercedes-Benz,AMG G 63 Base,2018,41000.0,Gasoline,563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Black,,Yes,108900.0,563.0,5.5,8.0
Ford,Expedition Limited,2018,98995.0,Gasoline,3.5 Liter GTDI,Automatic,Ingot Silver Metallic,Ebony,,,34998.0,,3.5,
Volkswagen,Routan SE,2012,123815.0,Gasoline,283.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,,Yes,5000.0,283.0,3.6,6.0
Bugatti,Veyron 16.4 Grand Sport,2011,6330.0,Gasoline,8.0L W16 64V GDI DOHC Twin Turbo,Automatic,White,White,,Yes,1950995.0,,8.0,
Toyota,Highlander XLE,2020,61341.0,Gasoline,3.5L V6 24V PDI DOHC,Automatic,Midnight Black Metallic,Black,At least 1 accident or damage reported,,34084.0,,3.5,6.0
Honda,Civic LX,2016,96473.0,Gasoline,2.0L I4 16V MPFI DOHC,Automatic,Black,Black,,,15599.0,,2.0,
Jeep,Wrangler Unlimited Sahara,2017,66107.0,Gasoline,3.6L V6 24V MPFI DOHC,Automatic,Black Clearcoat,Black,,,31331.0,,3.6,6.0
Land,Rover Range Rover Supercharged,2008,114287.0,Gasoline,400.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,9900.0,400.0,4.2,8.0
Acura,ILX 2.0L w/Premium Package,2015,75000.0,Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Gold,Beige,,Yes,14500.0,150.0,2.0,4.0
Bmw,M6 Base,2016,45800.0,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Automatic,Gold,Black,,,36800.0,560.0,4.4,8.0
Polestar,2 Launch Edition,2021,12172.0,,Electric,Automatic,Thunder Gray,Charcoal,,,35999.0,,,
Bmw,X6 sDrive35i,2016,70582.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Automatic,Black,White,At least 1 accident or damage reported,Yes,35000.0,300.0,3.0,6.0
Porsche,Cayman S,2014,33088.0,Gasoline,325.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,49750.0,325.0,3.4,6.0
Lincoln,Corsair Grand Touring,2021,1850.0,Plug-In Hybrid,266.0HP 2.5L 4 Cylinder Engine Plug-In Electric/Gas,,Silver,Beige,,Yes,49000.0,266.0,2.5,4.0
Cadillac,DTS Luxury II,2008,94155.0,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,,Yes,10500.0,275.0,4.6,8.0
Cadillac,ATS 3.6L Luxury,2016,25000.0,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Red,Beige,,Yes,17999.0,335.0,3.6,6.0
Gmc,Sierra 1500 SLT,2016,99500.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,27995.0,355.0,5.3,8.0
Infiniti,G37 x,2009,158564.0,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Beige,,Yes,8750.0,328.0,3.7,6.0
Ford,Transit-350 XLT,2023,20000.0,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,78499.0,310.0,3.5,6.0
Cadillac,XTS Luxury,2018,46711.0,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,At least 1 accident or damage reported,Yes,20850.0,304.0,3.6,6.0
Nissan,NV Passenger NV3500 HD SL V8,2017,46496.0,Gasoline,375.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,,Yes,41000.0,375.0,5.6,8.0
Mercedes-Benz,GLS 450 Base 4MATIC,2019,19800.0,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Black,,Yes,53800.0,362.0,3.0,6.0
Toyota,Land Cruiser Base,2008,175000.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Beige,At least 1 accident or damage reported,Yes,37900.0,381.0,5.7,8.0
Toyota,Land Cruiser Base,2016,61500.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,63500.0,381.0,5.7,8.0
Ram,ProMaster 2500 Window Van High Roof,2016,49750.0,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Gray,,Yes,65000.0,280.0,3.6,6.0
Lamborghini,Gallardo Base,2007,38800.0,Gasoline,493.0HP 5.0L 10 Cylinder Engine Gasoline Fuel,Dual Clutch,Orange,Orange,,Yes,100000.0,493.0,5.0,10.0
Lincoln,MKZ Base,2011,83765.0,Gasoline,263.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,8995.0,263.0,3.5,6.0
Mercedes-Benz,EQS 450 4MATIC,2023,7388.0,,355.0HP Electric Motor Electric Fuel System,Automatic,Gray,Beige,,Yes,105500.0,355.0,,
Lamborghini,Huracan Tecnica Coupe,2023,278.0,Gasoline,"5.2L V-10 gasoline direct injection, DOHC, variable valve contro",Automatic,Bianco Monocerus,Nero Ade,,,359991.0,,5.2,
Alfa,Romeo Giulia Quadrifoglio,2022,1966.0,Gasoline,2.9L V6 24V GDI DOHC Twin Turbo,Automatic,Verde,Black,,,75900.0,,2.9,6.0
Chevrolet,Trailblazer LT,2021,50648.0,Gasoline,1.2L I3 12V GDI DOHC Turbo,Automatic,Pacific Blue Metallic,Jet Black,,,23995.0,,1.2,
Toyota,Land Cruiser Base,1993,231500.0,,–,Automatic,White,Gray,,Yes,29500.0,,,
Lamborghini,Urus Base,2021,13692.0,Gasoline,641.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Red,,Yes,257000.0,641.0,4.0,8.0
Infiniti,G37 x,2013,60058.0,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Beige,At least 1 accident or damage reported,Yes,15000.0,328.0,3.7,6.0
Maserati,Levante S,2017,54423.0,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,33950.0,424.0,3.0,6.0
Toyota,Highlander Limited,2022,24001.0,Gasoline,3.5L V6 24V PDI DOHC,Automatic,Wind Chill Pearl,Graphite,,,47498.0,,3.5,6.0
Nissan,Armada SL,2022,14735.0,Gasoline,5.6 Liter,Automatic,White,Black,,,50998.0,,5.6,
Audi,Q5 Premium,2023,2425.0,Hybrid,2.0 Liter TFSI,Automatic,Mythos Black,–,,,42998.0,,2.0,
Ford,Shelby GT500 Base,2022,2050.0,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Black,,Yes,94999.0,760.0,5.2,8.0
Lincoln,Navigator L Reserve,2019,64855.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Beige,,Yes,46995.0,450.0,3.5,6.0
Mercedes-Benz,EQS 450+ Base,2022,16238.0,,329.0HP Electric Motor Electric Fuel System,Automatic,White,Beige,,Yes,62479.0,329.0,,
Ram,1500 Laramie,2022,18051.0,Gasoline,5.7L V8 16V MPFI OHV,Automatic,Patriot Blue Pearlcoat,Black,,Yes,47995.0,,5.7,8.0
Lincoln,Town Car Base,2004,36524.0,Gasoline,239.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,14900.0,239.0,4.6,8.0
Acura,TLX w/A-Spec Package,2022,14896.0,Gasoline,2.0 Liter DOHC Turbo,,Lunar Silver Metallic,Ebony,,,39998.0,,2.0,
Toyota,Camry Hybrid LE,2022,14048.0,Hybrid,2.5L I4 16V PDI DOHC Hybrid,Automatic,Black,Black,,,29999.0,,2.5,
Honda,CR-V EX,2003,224000.0,Gasoline,160.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Manual,Black,Gray,,Yes,3900.0,160.0,2.4,4.0
Mercedes-Benz,E-Class E 550,2014,80581.0,Gasoline,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Beige,,Yes,26000.0,402.0,4.7,8.0
Mazda,MX-5 Miata Grand Touring,2007,81400.0,Gasoline,166.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Red,–,At least 1 accident or damage reported,Yes,11000.0,166.0,2.0,4.0
Porsche,718 Boxster Base,2019,6700.0,Gasoline,300.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,Gray,Black,,Yes,63000.0,300.0,2.0,4.0
Ford,Transit-350 XLT,2015,143000.0,Gasoline,275.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Silver,Gray,,Yes,22500.0,275.0,3.7,6.0
Kia,Sportage SX Turbo,2017,87842.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Black Cherry,Black,,Yes,18688.0,,2.0,
Infiniti,G37 S Sport,2010,116451.0,Gasoline,328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Manual,White,Gray,,Yes,16500.0,328.0,3.7,6.0
Nissan,Titan XD S,2019,53677.0,Gasoline,390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Gray,,Yes,27900.0,390.0,5.6,8.0
Audi,S7 2.9T Prestige,2021,12000.0,Hybrid,444.0HP 2.9L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,Automatic,Gray,Black,,Yes,77500.0,444.0,2.9,6.0
Land,Rover Discovery HSE,2019,20034.0,Gasoline,3.0 Liter,Automatic,Yulong White,Tan/Ebony,,,43998.0,,3.0,
Ford,Transit-350 XLT,2020,32000.0,Diesel,210.0HP 2.0L 4 Cylinder Engine Diesel Fuel,Automatic,Black,Black,,Yes,68000.0,210.0,2.0,4.0
Infiniti,Q70 3.7,2014,70312.0,Gasoline,330.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,,Yes,19995.0,330.0,3.7,6.0
Jeep,Gladiator Rubicon,2022,8794.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Automatic,White,Black,,Yes,54000.0,285.0,3.6,6.0
Lincoln,MKX Base,2010,156000.0,Gasoline,265.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Automatic,Black,Black,At least 1 accident or damage reported,Yes,5900.0,265.0,3.5,6.0
Porsche,911 Carrera 4S,2020,25568.0,Gasoline,3.0L H6 24V GDI DOHC Twin Turbo,Manual,Red,Black,,Yes,134999.0,,3.0,
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,67100.0,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,Gray,Black,At least 1 accident or damage reported,Yes,34250.0,362.0,3.0,6.0
Porsche,Cayman Base,2014,52000.0,Gasoline,275.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,Dual Clutch,Blue,Beige,At least 1 accident or damage reported,Yes,37000.0,275.0,2.7,6.0
Acura,MDX 3.7L Advance,2011,137200.0,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Dual Clutch,White,Gray,,Yes,12000.0,300.0,3.7,6.0
Volkswagen,Golf R 4-Door w/DCC & Navigation,2018,36000.0,Gasoline,292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Automatic,White,Black,At least 1 accident or damage reported,Yes,32000.0,292.0,2.0,4.0
Kia,Forte GT-Line,2023,15500.0,Gasoline,147.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,,White,Black,At least 1 accident or damage reported,Yes,24500.0,147.0,2.0,4.0
Bmw,M8 Competition,2020,10906.0,Gasoline,4.4 Liter Twin Turbo,Automatic,Donington Grey Metallic,Black,,,96998.0,,4.4,
Lincoln,MKC Select,2019,49814.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Ruby Red Metallic Tinted Clearcoat,Cappuccino,,,26545.0,,2.0,
Bmw,i8 Base,2015,846.0,Plug-In Hybrid,357.0HP 1.5L 3 Cylinder Engine Plug-In Electric/Gas,Automatic,White,White,,Yes,86999.0,357.0,1.5,3.0
Toyota,Highlander XLE,2021,67039.0,Gasoline,3.5L V6 24V PDI DOHC,Automatic,Blue,Black,,,34645.0,,3.5,6.0
Mazda,CX-30 Premium Package,2023,2636.0,Gasoline,2.5L I4 16V,Automatic,Platinum Quartz Metallic,Black,,,28535.0,,2.5,
Porsche,Cayenne Platinum Edition,2018,50166.0,Gasoline,3.6L V6 24V GDI DOHC,Automatic,White,Black,At least 1 accident or damage reported,Yes,43550.0,,3.6,6.0
Lincoln,MKZ Reserve,2017,37375.0,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Automatic,Blue,Brown,,Yes,27500.0,400.0,3.0,6.0
Tesla,Model 3 Standard Range Plus,2021,21600.0,,271.0HP Electric Motor Electric Fuel System,Automatic,White,Black,,Yes,31000.0,271.0,,
Porsche,718 Cayman S,2019,9500.0,Gasoline,350.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,At least 1 accident or damage reported,Yes,69000.0,350.0,2.5,4.0
Chevrolet,Corvette Base,2005,143095.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,Automatic,Red,Black,,Yes,16000.0,400.0,6.0,8.0
Acura,RSX Type S,2002,80000.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Manual,Beige,Beige,At least 1 accident or damage reported,Yes,8500.0,200.0,2.0,4.0
Ferrari,Roma Base,2021,3000.0,Gasoline,611.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,Automatic,Blue,Brown,,Yes,275000.0,611.0,3.9,8.0
